BldgArea,BldgDepth,BuiltFAR,CommFAR,FacilFAR,LotArea,LotDepth,NumBldgs,NumFloors,OfficeArea,ResArea,ResidFAR,RetailArea,Age,Period,ComplaintType
76036.25,77.0,0.74,6.0,10.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,7.52,2320.0,-2.0,30.0,1
76036.25,136.0,10.37,6.0,10.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,1.0,33.0,1
76036.25,161.0,10.37,6.0,10.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,7.52,2320.0,55.0,65.0,0
76036.25,183.0,4.16,6.0,10.0,16942.0,126.93,1.0,10.0,6072.0,7650.0,7.52,2320.0,58.0,90.0,3
9401.0,77.0,3.6,6.0,10.0,261.0,1.0,1.0,5.0,6072.0,7650.0,7.52,2320.0,78.0,110.0,0
76036.25,97.0,4.19,6.0,10.0,16942.0,126.93,1.0,9.0,6072.0,7650.0,7.52,2320.0,-7.0,25.0,0
76036.25,183.0,10.07,6.0,10.0,16942.0,126.93,1.0,10.0,6072.0,7650.0,10.0,2320.0,77.0,99.0,0
76036.25,102.0,6.5,6.0,10.0,12085.0,102.5,1.0,8.0,6072.0,7650.0,7.52,2320.0,57.0,61.0,0
76036.25,92.42,10.37,6.0,10.0,13500.0,102.5,1.0,12.0,2000.0,31531.0,7.52,2320.0,55.0,58.0,1
76036.25,77.0,6.45,6.0,10.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,7.52,2320.0,0.0,32.0,4
76036.25,183.0,10.37,6.0,10.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,7.52,2320.0,18.0,56.0,0
9401.0,77.0,3.6,6.0,10.0,285.0,1.0,1.0,5.0,6072.0,7650.0,7.52,2320.0,78.0,110.0,1
76036.25,77.0,6.05,6.0,10.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,7.52,2320.0,-1.0,31.0,1
76036.25,100.0,4.59,6.0,10.0,16942.0,126.93,1.0,11.0,6072.0,7650.0,7.52,2320.0,30.0,62.0,0
60776.0,98.0,4.82,6.0,10.0,12600.0,98.0,1.0,7.0,6072.0,31531.0,10.0,2320.0,29.0,62.0,0
76036.25,183.0,10.37,6.0,10.0,10216.0,126.93,1.0,11.0,6072.0,30108.0,10.0,500.0,74.0,100.0,0
14718.0,110.0,1.78,6.0,10.0,8262.0,110.17,1.0,2.0,6072.0,7650.0,10.0,2320.0,2.0,34.0,0
13500.0,52.0,4.2,6.0,10.0,3217.0,64.33,1.0,5.0,6072.0,13500.0,10.0,2320.0,78.0,110.0,2
13500.0,52.0,4.2,6.0,10.0,3217.0,64.33,1.0,5.0,6072.0,13500.0,10.0,2320.0,78.0,110.0,1
13500.0,52.0,4.2,6.0,10.0,3217.0,64.33,1.0,5.0,6072.0,13500.0,10.0,2320.0,78.0,110.0,1
11550.0,59.0,4.11,6.0,10.0,2813.0,64.33,1.0,5.0,750.0,10800.0,10.0,2320.0,78.0,110.0,1
76036.25,28.0,10.37,6.0,10.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,2.0,34.0,1
41658.0,94.0,5.9,2.0,6.5,7063.0,94.17,1.0,6.0,6072.0,7650.0,4.0,2320.0,59.0,89.0,2
9695.0,78.0,3.8,6.0,10.0,2554.0,102.17,1.0,5.0,6072.0,9695.0,10.0,2320.0,78.0,110.0,0
11191.0,96.0,4.38,6.0,10.0,2553.0,98.0,1.0,5.0,6072.0,8828.0,10.0,2320.0,76.0,110.0,3
9245.0,78.0,3.75,6.0,10.0,2467.0,98.0,1.0,5.0,6072.0,8785.0,10.0,460.0,46.0,110.0,1
9180.0,78.0,3.75,6.0,10.0,2450.0,98.0,1.0,5.0,6072.0,8180.0,10.0,1000.0,67.0,100.0,2
9401.0,77.0,3.6,6.0,10.0,5708.0,20.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,1
76036.25,183.0,10.37,6.0,10.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,22.0,35.0,1
11930.0,89.0,4.48,6.0,10.0,2663.0,98.0,1.0,5.0,6072.0,9376.0,10.0,2320.0,68.0,100.0,0
9465.0,84.0,3.86,6.0,10.0,2450.0,98.0,1.0,5.0,6072.0,7565.0,10.0,1900.0,92.0,100.0,0
9435.0,84.0,3.85,6.0,10.0,2450.0,98.0,1.0,5.0,6072.0,7535.0,10.0,1900.0,58.0,100.0,1
9435.0,83.0,3.85,6.0,10.0,2450.0,98.0,1.0,5.0,6072.0,9435.0,10.0,2320.0,78.0,110.0,1
15593.0,77.0,4.07,6.0,10.0,3831.0,102.17,1.0,6.0,6072.0,14873.0,10.0,720.0,56.0,100.0,2
15593.0,83.0,4.07,2.0,6.5,3831.0,102.17,1.0,6.0,6072.0,15593.0,4.0,2320.0,68.0,100.0,2
15593.0,83.0,4.07,2.0,6.5,3831.0,102.17,1.0,6.0,6072.0,15593.0,4.0,2320.0,68.0,100.0,0
15593.0,83.0,4.07,2.0,6.5,3831.0,102.17,1.0,6.0,6072.0,15593.0,4.0,2320.0,68.0,100.0,0
7663.0,98.0,1.0,2.0,6.5,7663.0,102.17,1.0,1.0,6072.0,7650.0,4.0,2320.0,68.0,100.0,1
7512.0,99.0,2.94,2.0,6.5,2554.0,102.17,1.0,3.0,5012.0,7650.0,4.0,2320.0,68.0,100.0,1
76036.25,77.0,10.37,2.0,10.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,-27.0,5.0,2
5000.0,82.0,1.96,2.0,6.5,2554.0,102.17,1.0,3.0,5000.0,7650.0,4.0,2320.0,86.0,100.0,1
20434.0,102.17,2.0,2.0,6.5,10217.0,102.17,1.0,2.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,0
14142.0,96.0,2.77,2.0,6.5,5108.0,102.17,1.0,4.0,6072.0,7650.0,4.0,2320.0,66.0,90.0,1
34375.0,94.0,4.49,2.0,6.5,7662.0,102.17,1.0,5.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,1
2400.0,62.0,1.12,6.0,10.0,2146.0,102.17,1.0,2.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,1
8860.0,68.0,4.6,6.0,10.0,1925.0,77.0,1.0,5.0,6072.0,7860.0,10.0,1000.0,78.0,110.0,0
16037.0,60.0,4.07,6.0,10.0,3942.0,77.0,1.0,5.0,6072.0,16037.0,10.0,2320.0,52.0,110.0,2
7741.0,60.0,3.87,6.0,10.0,2002.0,77.0,1.0,5.0,6072.0,7741.0,10.0,2320.0,78.0,110.0,2
2580.0,77.0,0.43,2.0,6.5,6058.0,25.5,1.0,5.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,3
9401.0,77.0,3.6,2.0,6.5,5307.0,20.0,1.0,5.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,1
76036.25,77.0,10.37,2.0,10.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,-27.0,5.0,4
71750.0,95.0,10.37,6.0,10.0,6096.0,98.0,1.0,12.0,6072.0,31531.0,10.0,2320.0,-26.0,6.0,2
9401.0,77.0,3.6,6.0,10.0,1960.0,98.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
9401.0,77.0,3.6,2.0,6.5,16942.0,126.93,1.0,5.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,0
54096.0,95.0,5.4,6.0,10.0,10012.0,98.0,1.0,6.0,6072.0,31531.0,10.0,2320.0,28.0,60.0,2
9401.0,77.0,3.6,2.0,6.5,5307.0,20.0,1.0,5.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,2
10768.0,45.0,5.49,6.0,10.0,1960.0,98.0,1.0,6.0,6072.0,8774.0,10.0,1994.0,105.0,121.0,1
17787.0,98.0,7.26,6.0,10.0,2450.0,98.0,1.0,7.0,6072.0,10437.0,10.0,2320.0,94.0,110.0,3
16569.0,78.0,6.48,6.0,10.0,2556.0,98.0,1.0,7.0,6072.0,7650.0,10.0,2320.0,87.0,92.0,0
76036.25,183.0,5.28,6.0,4.0,16942.0,126.93,1.0,6.0,6072.0,7650.0,4.0,2320.0,-14.0,18.0,1
8540.0,66.0,3.34,6.0,4.0,2554.0,102.17,1.0,5.0,6072.0,8540.0,4.0,2320.0,53.0,85.0,0
8520.0,66.0,3.09,6.0,4.0,2754.0,112.25,1.0,5.0,6072.0,8520.0,4.0,2320.0,53.0,85.0,0
8500.0,66.0,3.21,6.0,4.0,2650.0,108.08,1.0,5.0,6072.0,8500.0,4.0,2320.0,53.0,85.0,1
8480.0,66.0,3.26,6.0,4.0,2598.0,103.92,1.0,5.0,6072.0,8480.0,4.0,2320.0,53.0,100.0,0
8480.0,66.0,3.4,6.0,4.0,2494.0,99.75,1.0,5.0,6072.0,8480.0,4.0,2320.0,49.0,110.0,3
9401.0,77.0,3.6,2.0,6.5,16942.0,126.93,1.0,5.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,1
60981.0,40.0,2.94,6.0,10.0,16942.0,126.93,1.0,5.0,6072.0,7650.0,10.0,2320.0,27.0,49.0,0
76036.25,65.0,8.11,6.0,4.0,9983.0,92.08,1.0,12.0,6072.0,31531.0,4.0,2320.0,24.0,56.0,0
10630.0,26.0,4.25,6.0,10.0,2503.0,26.0,1.0,5.0,6072.0,8375.0,10.0,2255.0,66.0,100.0,1
9401.0,77.0,3.6,6.0,10.0,264.0,1.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,1
47043.0,77.0,3.76,6.0,10.0,12512.0,98.0,1.0,6.0,6072.0,31531.0,10.0,2320.0,32.0,64.0,0
76036.25,77.0,10.37,6.0,10.0,9738.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,2.0,34.0,0
9401.0,77.0,3.6,6.0,10.0,2523.0,100.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
76036.25,103.33,10.37,6.0,10.0,16942.0,103.33,1.0,12.0,6072.0,31531.0,10.0,2320.0,24.0,56.0,0
76036.25,183.0,10.37,6.0,4.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,4.0,1150.0,24.0,56.0,0
10800.0,30.0,0.08,6.0,6.5,16942.0,126.93,1.0,1.0,6072.0,7650.0,4.0,2320.0,58.0,90.0,0
76036.25,183.0,10.37,6.0,4.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,4.0,2320.0,24.0,56.0,0
9401.0,77.0,3.6,6.0,4.0,530.0,20.0,1.0,5.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,1
76036.25,183.0,2.89,6.0,10.0,16942.0,126.93,1.0,5.0,6072.0,7650.0,10.0,2320.0,88.0,120.0,1
76036.25,93.0,4.29,6.0,4.0,16942.0,102.17,1.0,6.0,6072.0,31531.0,4.0,2320.0,85.0,120.0,1
76036.25,86.0,4.29,6.0,4.0,16942.0,102.17,1.0,6.0,6072.0,31531.0,4.0,2320.0,78.0,110.0,2
76036.25,96.0,4.35,6.0,10.0,16942.0,111.0,1.0,6.0,6072.0,31531.0,10.0,2320.0,85.0,109.0,0
47574.0,88.0,4.16,6.0,4.0,11443.0,102.17,1.0,6.0,6072.0,31531.0,4.0,2320.0,76.0,100.0,0
44364.0,87.92,4.09,6.0,4.0,10855.0,102.17,1.0,6.0,6072.0,31531.0,4.0,2320.0,77.0,109.0,0
44764.0,106.0,4.12,6.0,4.0,10855.0,102.17,1.0,6.0,6072.0,31531.0,4.0,2320.0,86.0,109.0,2
44364.0,87.92,4.09,6.0,4.0,10855.0,102.17,1.0,6.0,6072.0,31531.0,4.0,2320.0,86.0,109.0,3
44364.0,105.0,4.09,6.0,10.0,10855.0,102.17,1.0,6.0,6072.0,31531.0,10.0,2320.0,86.0,109.0,0
54792.0,102.0,4.59,6.0,10.0,11930.0,102.92,1.0,6.0,6072.0,31531.0,10.0,2320.0,86.0,109.0,0
44952.0,106.0,4.14,6.0,10.0,10855.0,102.17,1.0,6.0,6072.0,31531.0,10.0,2320.0,86.0,109.0,0
44364.0,106.0,4.09,6.0,10.0,10855.0,102.17,1.0,6.0,6072.0,31531.0,10.0,2320.0,86.0,109.0,4
44364.0,106.0,4.09,6.0,10.0,10855.0,102.17,1.0,6.0,6072.0,31531.0,10.0,2320.0,86.0,109.0,2
44364.0,87.92,4.09,6.0,10.0,10855.0,102.17,1.0,6.0,6072.0,31531.0,10.0,2320.0,86.0,109.0,4
48432.0,88.0,4.23,6.0,10.0,11443.0,102.17,1.0,6.0,6072.0,31531.0,10.0,2320.0,85.0,109.0,0
9401.0,77.0,3.6,6.0,10.0,5717.0,20.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,4
75854.0,74.0,7.35,6.0,10.0,10325.0,106.0,1.0,7.0,6072.0,31531.0,10.0,2320.0,40.0,80.0,3
76036.25,145.0,10.37,6.0,10.0,12243.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,22.0,54.0,1
76036.25,78.0,9.83,6.0,10.0,10384.0,115.0,1.0,12.0,1000.0,31531.0,10.0,2320.0,19.0,51.0,0
34895.0,77.0,8.99,6.0,10.0,3883.0,102.17,1.0,12.0,2000.0,31531.0,10.0,2320.0,60.0,92.0,0
14651.0,102.0,3.77,6.0,10.0,3883.0,102.17,1.0,5.0,6072.0,7650.0,10.0,2320.0,72.0,104.0,1
7012.0,70.0,3.81,6.0,10.0,1839.0,102.17,1.0,5.0,6072.0,7012.0,10.0,2320.0,89.0,121.0,4
8313.0,97.0,4.07,6.0,10.0,2044.0,102.17,1.0,5.0,6072.0,8313.0,10.0,2320.0,59.0,100.0,0
56017.0,76.0,8.98,6.0,10.0,6235.0,102.17,1.0,12.0,2150.0,31531.0,10.0,2320.0,57.0,90.0,4
3600.0,60.0,1.47,4.0,10.0,2452.0,102.17,1.0,5.0,6072.0,2160.0,10.0,1440.0,68.0,100.0,2
60947.0,67.0,10.37,4.0,10.0,5143.0,71.0,1.0,12.0,6072.0,31531.0,10.0,2000.0,63.0,95.0,4
4226.0,51.0,2.0,4.0,10.0,2113.0,71.0,1.0,2.0,6072.0,7650.0,10.0,2320.0,70.0,83.0,1
6160.0,77.0,4.0,4.0,10.0,1540.0,77.0,1.0,5.0,6072.0,3420.0,10.0,2320.0,68.0,100.0,4
69585.0,96.0,9.77,4.0,10.0,7120.0,99.83,1.0,12.0,6072.0,31531.0,10.0,2200.0,62.0,95.0,1
33367.0,86.0,7.75,6.0,10.0,4308.0,102.17,1.0,5.0,6072.0,7650.0,10.0,2320.0,64.0,103.0,1
12391.0,89.0,4.34,6.0,10.0,2852.0,102.17,1.0,5.0,1200.0,11191.0,10.0,2320.0,72.0,105.0,1
12000.0,89.0,4.39,6.0,10.0,2733.0,102.17,1.0,6.0,6072.0,12000.0,10.0,2320.0,25.0,100.0,2
18000.0,102.0,4.41,6.0,10.0,4086.0,102.17,1.0,6.0,6072.0,7650.0,10.0,2320.0,53.0,112.0,4
60150.0,77.0,9.28,6.0,10.0,6479.0,102.17,1.0,12.0,1600.0,31531.0,10.0,2320.0,85.0,92.0,0
70322.0,78.0,10.37,6.0,10.0,6533.0,80.5,1.0,12.0,5000.0,31531.0,10.0,2320.0,63.0,95.0,0
12648.0,91.0,5.05,6.0,4.0,2503.0,102.17,1.0,6.0,1200.0,11448.0,4.0,2320.0,63.0,95.0,0
6860.0,72.0,3.05,6.0,4.0,2248.0,102.17,1.0,5.0,6072.0,6860.0,4.0,2320.0,63.0,99.0,0
5280.0,60.0,2.87,6.0,4.0,1839.0,102.17,1.0,5.0,6072.0,5280.0,4.0,2320.0,89.0,121.0,3
5316.0,68.0,2.89,6.0,4.0,1840.0,102.17,1.0,5.0,6072.0,5316.0,4.0,2320.0,76.0,91.0,0
5205.0,56.0,2.68,6.0,4.0,1941.0,102.17,1.0,5.0,6072.0,5205.0,4.0,2320.0,107.0,121.0,0
4974.0,56.0,2.7,6.0,4.0,1839.0,102.17,1.0,4.0,6072.0,3960.0,4.0,2320.0,89.0,121.0,0
5541.0,56.0,3.01,6.0,4.0,1840.0,102.17,1.0,5.0,6072.0,5541.0,4.0,2320.0,72.0,104.0,0
76036.25,94.0,10.37,4.0,10.0,9720.0,102.17,1.0,5.0,6072.0,31531.0,10.0,2248.0,21.0,53.0,2
6099.0,82.0,4.38,4.0,10.0,1394.0,82.0,1.0,5.0,6072.0,3449.0,10.0,2320.0,96.0,110.0,0
8730.0,65.0,4.02,4.0,10.0,2169.0,73.0,1.0,5.0,1001.0,4728.0,10.0,2320.0,68.0,100.0,0
5979.0,25.0,3.46,4.0,10.0,1729.0,25.0,1.0,5.0,1896.0,2509.0,10.0,1574.0,89.0,110.0,4
7450.0,54.0,4.37,4.0,10.0,1706.0,74.17,1.0,4.0,6072.0,6208.0,10.0,2320.0,102.0,121.0,0
7231.0,67.17,3.22,4.0,10.0,2248.0,102.17,1.0,5.0,6072.0,4293.0,10.0,2320.0,68.0,100.0,3
9739.0,94.0,3.81,6.0,4.0,2554.0,102.17,1.0,5.0,1500.0,8239.0,4.0,2320.0,63.0,95.0,0
8900.0,86.0,3.48,6.0,4.0,2554.0,102.17,1.0,6.0,6072.0,8900.0,4.0,2320.0,74.0,110.0,1
11295.0,97.0,4.42,6.0,4.0,2554.0,102.17,1.0,5.0,6072.0,11295.0,4.0,2320.0,63.0,95.0,0
8290.0,83.0,3.25,6.0,4.0,2554.0,102.17,1.0,6.0,6072.0,8290.0,4.0,2320.0,63.0,95.0,0
7780.0,60.0,3.81,6.0,4.0,2043.0,102.17,1.0,6.0,6072.0,7780.0,4.0,2320.0,115.0,121.0,1
7914.0,68.0,3.87,6.0,4.0,2043.0,102.17,1.0,5.0,6072.0,7914.0,4.0,2320.0,89.0,121.0,0
13096.0,68.0,5.13,6.0,4.0,2554.0,102.17,1.0,7.0,6072.0,13096.0,4.0,2320.0,108.0,121.0,3
17676.0,85.17,4.94,6.0,4.0,3576.0,102.17,1.0,6.0,6072.0,15176.0,4.0,2320.0,73.0,105.0,4
13500.0,94.0,5.29,6.0,10.0,2554.0,102.17,1.0,6.0,6072.0,13500.0,10.0,2320.0,55.0,95.0,1
7700.0,77.0,5.0,4.0,10.0,1540.0,77.0,1.0,5.0,6072.0,4620.0,10.0,2320.0,31.0,95.0,0
5289.0,62.0,2.87,6.0,4.0,1840.0,102.17,1.0,5.0,6072.0,5289.0,4.0,2320.0,63.0,95.0,0
7230.0,90.0,3.54,6.0,4.0,2043.0,102.17,1.0,4.0,6072.0,7230.0,4.0,2320.0,77.0,110.0,4
4754.0,82.0,3.05,4.0,10.0,1558.0,82.0,1.0,5.0,3254.0,7650.0,10.0,1500.0,78.0,110.0,0
6873.0,57.0,4.03,4.0,10.0,1706.0,74.17,1.0,5.0,6072.0,3987.0,10.0,2320.0,78.0,110.0,0
76036.25,77.0,10.37,6.0,10.0,13940.0,100.0,1.0,12.0,1500.0,31531.0,10.0,2320.0,30.0,47.0,0
41668.0,77.0,8.14,6.0,10.0,5117.0,100.0,1.0,12.0,6072.0,31531.0,10.0,2320.0,62.0,94.0,0
35131.0,96.0,10.37,6.0,10.0,2990.0,110.0,1.0,12.0,6072.0,31531.0,10.0,2320.0,61.0,93.0,0
9108.0,100.0,3.31,6.0,10.0,2750.0,110.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
76036.25,136.75,9.93,6.0,10.0,9409.0,126.93,1.0,12.0,4000.0,31531.0,10.0,2320.0,58.0,90.0,2
9729.0,102.0,3.77,6.0,4.0,2580.0,102.17,1.0,6.0,6072.0,9729.0,4.0,2320.0,62.0,95.0,3
6260.0,96.0,2.78,6.0,4.0,2248.0,102.17,1.0,5.0,6072.0,6260.0,4.0,2320.0,45.0,105.0,4
6427.0,70.0,3.15,6.0,4.0,2043.0,102.17,1.0,5.0,6072.0,7650.0,4.0,2320.0,69.0,100.0,3
8512.0,91.0,4.17,6.0,4.0,2043.0,102.17,1.0,5.0,6072.0,8512.0,4.0,2320.0,63.0,95.0,2
20615.0,96.0,4.8,6.0,4.0,4291.0,102.17,1.0,7.0,6072.0,20615.0,4.0,2320.0,60.0,100.0,2
76036.25,116.0,10.37,4.0,10.0,9464.0,120.0,1.0,12.0,3600.0,31531.0,10.0,2320.0,51.0,82.0,3
11128.0,59.0,3.97,4.0,10.0,2800.0,70.0,1.0,5.0,6072.0,8728.0,10.0,2320.0,73.0,105.0,0
7801.0,65.0,3.05,6.0,4.0,2554.0,102.17,1.0,5.0,6072.0,7801.0,4.0,2320.0,63.0,95.0,4
9512.0,65.0,4.23,6.0,4.0,2248.0,102.17,1.0,5.0,6072.0,9512.0,4.0,2320.0,68.0,100.0,0
5426.0,83.0,2.41,6.0,4.0,2248.0,102.17,1.0,4.0,6072.0,5426.0,4.0,2320.0,67.0,100.0,1
4672.0,65.0,2.08,6.0,4.0,2248.0,102.17,1.0,5.0,6072.0,4672.0,4.0,2320.0,89.0,121.0,4
7923.0,91.0,3.88,6.0,4.0,2043.0,102.17,1.0,5.0,6072.0,7923.0,4.0,2320.0,58.0,90.0,4
6600.0,65.0,3.23,6.0,4.0,2043.0,102.17,1.0,6.0,6072.0,6600.0,4.0,2320.0,87.0,100.0,0
6025.0,83.0,3.16,6.0,4.0,1907.0,102.17,1.0,5.0,6072.0,6025.0,4.0,2320.0,63.0,95.0,0
3780.0,76.0,2.36,6.0,4.0,1601.0,102.17,1.0,4.0,6072.0,3780.0,4.0,2320.0,73.0,105.0,0
76036.25,95.0,10.37,6.0,10.0,10318.0,101.0,1.0,12.0,3700.0,31531.0,10.0,2320.0,26.0,58.0,2
76036.25,76.0,9.84,6.0,10.0,8173.0,80.0,1.0,12.0,1000.0,31531.0,10.0,2320.0,72.0,104.0,1
5120.0,50.0,2.51,6.0,10.0,2043.0,102.17,1.0,5.0,6072.0,5120.0,10.0,2320.0,111.0,121.0,1
6539.0,46.0,3.2,6.0,4.0,2043.0,102.17,1.0,5.0,6072.0,6539.0,4.0,2320.0,74.0,105.0,1
4415.0,49.0,2.16,6.0,4.0,2043.0,102.17,1.0,5.0,6072.0,4415.0,4.0,2320.0,73.0,105.0,1
6200.0,71.0,3.03,6.0,4.0,2043.0,102.17,1.0,5.0,6072.0,6200.0,4.0,2320.0,57.0,96.0,0
5400.0,54.0,2.64,6.0,4.0,2043.0,102.17,1.0,5.0,6072.0,5400.0,4.0,2320.0,87.0,119.0,0
5700.0,60.0,2.94,6.0,4.0,1941.0,102.17,1.0,5.0,6072.0,5700.0,4.0,2320.0,87.0,119.0,0
5236.0,60.0,3.2,6.0,4.0,1635.0,102.17,1.0,5.0,6072.0,5236.0,4.0,2320.0,100.0,121.0,4
5395.0,75.0,3.3,6.0,4.0,1635.0,102.17,1.0,5.0,6072.0,5395.0,4.0,2320.0,65.0,97.0,0
5287.0,76.0,3.18,6.0,4.0,1660.0,102.17,1.0,5.0,6072.0,5287.0,4.0,2320.0,59.0,99.0,1
60858.0,84.0,10.08,4.0,10.0,6039.0,101.0,1.0,12.0,1100.0,31531.0,10.0,2320.0,33.0,65.0,0
5880.0,85.0,3.46,4.0,10.0,1700.0,85.0,1.0,5.0,2352.0,3528.0,10.0,2320.0,78.0,110.0,0
7778.0,60.0,3.43,4.0,10.0,2270.0,100.0,1.0,5.0,6072.0,3960.0,10.0,2320.0,63.0,95.0,0
47380.0,48.0,7.36,4.0,10.0,6436.0,63.0,1.0,10.0,6072.0,31531.0,10.0,2320.0,88.0,100.0,3
15167.0,102.0,4.64,4.0,10.0,3269.0,102.17,1.0,6.0,6072.0,10383.0,10.0,2320.0,91.0,100.0,0
6774.0,60.0,3.22,6.0,4.0,2103.0,102.17,1.0,5.0,6072.0,6774.0,4.0,2320.0,26.0,60.0,1
13050.0,60.08,3.13,6.0,4.0,4172.0,102.17,1.0,5.0,6072.0,13050.0,4.0,2320.0,78.0,90.0,4
6640.0,79.17,3.18,6.0,4.0,2086.0,102.17,1.0,5.0,6072.0,6640.0,4.0,2320.0,89.0,121.0,1
6840.0,60.0,3.28,6.0,4.0,2086.0,102.17,1.0,5.0,6072.0,6840.0,4.0,2320.0,87.0,119.0,1
8730.0,71.0,4.19,6.0,4.0,2086.0,102.17,1.0,5.0,6072.0,8730.0,4.0,2320.0,66.0,100.0,0
6682.0,60.0,3.2,6.0,4.0,2086.0,102.17,1.0,5.0,6072.0,6682.0,4.0,2320.0,89.0,121.0,0
6694.0,76.0,3.21,6.0,4.0,2086.0,102.17,1.0,5.0,6072.0,6694.0,4.0,2320.0,63.0,95.0,1
76036.25,118.0,10.37,6.0,10.0,9611.0,120.67,1.0,12.0,6072.0,31531.0,10.0,2320.0,79.0,94.0,3
8800.0,110.0,4.1,6.0,4.0,2146.0,102.17,1.0,5.0,6072.0,8800.0,4.0,2320.0,102.0,119.0,0
7389.0,80.0,3.52,4.0,10.0,2100.0,100.0,1.0,5.0,6072.0,4364.0,10.0,2320.0,71.0,105.0,4
8876.0,65.0,3.78,6.0,4.0,2350.0,102.17,1.0,5.0,6072.0,6958.0,4.0,2320.0,113.0,121.0,0
4258.0,62.0,2.66,6.0,4.0,1601.0,102.17,1.0,5.0,6072.0,4258.0,4.0,2320.0,89.0,121.0,0
6849.0,88.0,3.35,6.0,4.0,2043.0,102.17,1.0,5.0,6072.0,6849.0,4.0,2320.0,67.0,99.0,0
4917.0,60.0,3.01,6.0,4.0,1635.0,102.17,1.0,5.0,6072.0,4917.0,4.0,2320.0,89.0,121.0,0
4815.0,56.0,2.94,6.0,4.0,1635.0,102.17,1.0,5.0,6072.0,4815.0,4.0,2320.0,64.0,95.0,0
6520.0,66.0,3.13,6.0,4.0,2086.0,102.17,1.0,5.0,6072.0,6520.0,4.0,2320.0,89.0,121.0,2
7304.0,91.0,3.5,6.0,4.0,2086.0,102.17,1.0,4.0,6072.0,7304.0,4.0,2320.0,54.0,91.0,0
76036.25,77.0,10.37,4.0,10.0,7885.0,83.0,1.0,12.0,6072.0,31531.0,10.0,2320.0,1.0,33.0,1
15504.0,77.0,5.4,6.0,4.0,2869.0,72.17,1.0,6.0,6072.0,13750.0,4.0,2320.0,87.0,119.0,3
9401.0,77.0,3.6,6.0,4.0,2523.0,100.0,1.0,5.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,0
9401.0,77.0,3.6,4.0,10.0,2523.0,100.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
76036.25,120.0,9.76,6.0,10.0,14886.0,125.0,1.0,12.0,6072.0,31531.0,10.0,2320.0,76.0,108.0,1
6179.0,60.0,3.05,6.0,4.0,2026.0,102.17,1.0,5.0,6072.0,6179.0,4.0,2320.0,89.0,121.0,1
4860.0,60.0,2.4,6.0,4.0,2026.0,102.17,1.0,5.0,6072.0,4860.0,4.0,2320.0,87.0,119.0,1
6002.0,60.0,2.96,6.0,4.0,2026.0,102.17,1.0,5.0,6072.0,6002.0,4.0,2320.0,87.0,119.0,1
16233.0,95.0,2.67,6.0,4.0,6079.0,102.17,1.0,4.0,6072.0,16233.0,4.0,2320.0,89.0,121.0,0
7784.0,66.0,3.84,6.0,4.0,2026.0,102.17,1.0,5.0,6072.0,7784.0,4.0,2320.0,89.0,121.0,1
16529.0,95.0,3.4,4.0,10.0,4860.0,95.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,74.0,110.0,1
76036.25,183.0,1.8,6.0,4.0,16942.0,126.93,1.0,4.0,6072.0,7650.0,4.0,2320.0,57.0,68.0,2
64058.0,88.0,10.37,6.0,10.0,5216.0,100.0,1.0,12.0,1500.0,31531.0,10.0,2320.0,62.0,94.0,0
76036.25,98.0,9.88,6.0,10.0,10000.0,100.0,1.0,12.0,5000.0,31531.0,10.0,2320.0,64.0,99.0,4
